#SampleID	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHXM	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174LBQA	180VHMQ	189VXZJ	195VXXY	199VOZQ	206ZFDA	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287DJQA	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388DHLA	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHY	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	LR200116-0001	LR200116-0002_L4_1000002	LR200116-0003_L1_1000787	LR200116-0004_L1_1000734	LR200116-0005_L1_1000735	LR200116-0006_L1_1000736	LR200116-0008_L1_1000738	LR200116-0009_L1_1000739	LR200116-0010	LR200116-0011	LR200116-0012_L4_1000742	LR200116-0013_L1_1000743	LR200116-0014_L4_1000788	LR200116-0015_L4_1000789	LR200116-0016_L4_1000953	LR200116-0017_L4_1000954	LR200116-0018_L1_1000955	LR200116-0019_L1_1000956	LR200116-0020_L1_1000916	LR200116-0021_L1_1000957	LR200116-0023_L1_1001357	LR200116-0024_L1_1001404	LR200212-0001	LR200212-0002
K00782	0	0	0	0	3.0303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30303	0	0.30303	0	0.30303	0	2.74141	0.30303	0	0	0	0.909091	0.0828283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06178	0.0632008	0	0	0	7.343385	0	0	0	0	0	0	0.970874	0	0	0.011213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611621	0	0	0.460829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152905	0	0	0	0	0	0	0	0	0.657895	0	0	0.130159	0	0.242718	0	0	0	0	0	0	0	0.538462	0	0.382301	0	0	0	0	0	0	0	0.509043	0	7.049606	0.152905	1.093663	1.284461	1.805957	1.135575	0	0	0	0	0	0	0	0	0	0	5.128113	0	0	0	0	0	0	0	0	3.2459	0	0	0	0	0	0	0
K01512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03798	0	0	0	0	6.0968323	0	0	6.738799	0	0	0	1.4248012	0.696864	0	0.141243	0	0	0	0	0	0	0	0	0	0	0.5615849	0	0	0.22693	0.5507338	0	0	0.1591541	0	0.952051	0.0602637	0	0	0	0.5829843	0	0	0	1.27786	0	0	0.14992	0	0	0	0	1.544236	0	0	0.759985	0	0	0	0	0	0.445317	0	0	1.6070927	0	1.5802088	0	0.3255737	0	0.233645	1.254707	0	0	0.291358	0.0784929	0	0	0	0.156986	0	0.3022385	0.536847	0	2.5723045	1.018643391	20.1089588	0.2122082	1.93613	0.150539	1.500022	0.220634	1.9314757	0	0	0.282486	17.9059	0	0	0	0	0	3.13501	0	0	0	0	0	0	0	0	0.2379829	0	0	0.613658	0.127226	0.367142	0	0
K03149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02520	0	0	1.68027	0	767.837	0	0	11.1485	0	0	0	42.74745	40.8065	1.37589	10.70849	0.836879	1.78912	0	0	0	0	0	0	0	0	0.435374	0	0.312925	17.75087	0	27.0896	0	16.28976	0.319728	9.05674	1.67376	0	1.60544	0	1.59184	0	0	0.510638	0	0	0	0	0	0	0	0	44.7219	0	0	9.990588	0	0	0.959184	0	0.900709	0	0	0	15.260035	0	42.23393	0.687075	6.27501	0	0.871287	13.407841	0	0	11.17557	5.70821	5.053883	0	0.471698	0	0	0	1.265884	0	11.570298	7.006949	24.429548	10.463885	2.46939	0	4.11565	0	5.673035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921802	0	0	0	0
K13821	0.111011	0	0	0.0497512	2.425044	0	0	1.7187545	0	0	0	1.2618869	1.2091385	0	0.3239997	0	0	0	0	0	0	0	0	0	0.044964	0.1893498	0	0	0.1765411	0.13465	0	0	0.6456269	0	0	0.0897666	0	0.3590666	0	0.4838558	0	0	1.72065	2.1458247	0	0	0.0946345	0	0	0	0	1.2020963	0	0	0.0448833	0.044964	0	0	0	0	0.202429	0	0	1.742609	0	0.4871233	0	0.1861161	0.0947152	0.1348114	0	0	0	0	0.359066	0.7919025	0.0448833	0	0.4845736	0.1795333	0.2473123	0.624476	0.2743292	1.891894	1.9380987	60.344119	0.0494196	1.972883	0.3645303	1.3525955	0.6448441	0.2244972	0	0.0448833	0	0	0	0	0	0	0.0448833	2.408752	0.1395178	0	0	0.1316577	0	0	0.0233393	0	0.0448833	0.0448833	0	0.4147993	0	0.0497512	0	0
