#SampleID	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHXM	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174LBQA	180VHMQ	189VXZJ	195VXXY	199VOZQ	206ZFDA	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287DJQA	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388DHLA	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHY	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	LR200116-0001	LR200116-0002_L4_1000002	LR200116-0003_L1_1000787	LR200116-0004_L1_1000734	LR200116-0005_L1_1000735	LR200116-0006_L1_1000736	LR200116-0008_L1_1000738	LR200116-0009_L1_1000739	LR200116-0010	LR200116-0011	LR200116-0012_L4_1000742	LR200116-0013_L1_1000743	LR200116-0014_L4_1000788	LR200116-0015_L4_1000789	LR200116-0016_L4_1000953	LR200116-0017_L4_1000954	LR200116-0018_L1_1000955	LR200116-0019_L1_1000956	LR200116-0020_L1_1000916	LR200116-0021_L1_1000957	LR200116-0023_L1_1001357	LR200116-0024_L1_1001404	LR200212-0001	LR200212-0002
M00307	0.058072	0	0.116144	0.423729	2.35734	0.058072	0	0.4461836	0	0	0	0.510214	0.3295296	0	0.174216	0.116144	0	0	0	0	0.0352304	0.232288	0	0	0	0	0	0	0.232288	0.116144	0	0	0.117509	0	0.232288	0.218351	0	0	0	0	0	0	0	3.352109	0	0	0.058072	0	0	0	0	1.04878	0.058072	0	0.406504	0	0	0	0	0	0.1157569	0	0	1.680271	0	0.175581	0	0	0	0.058072	0	0	0	0	0.058072	1.1471356	0	0.0549748	0.0499419	0	0.3281764	0.348432	0	0.7523265	0.5431082	13.451137	0.058072	0.465941	0.3223914	0.116144	0.1520245	0.1300813	0	0	0	0	0	0	0	0	0.058072	1.069576	0	0	0	0	0	0	0	0	0	0.171233	0	0.469201	0	0.269518	0	0
M00335	1.79845	0	0	0	29.467985	0	0	10.01274	0.0608273	0	0	11.7985179	1.573891	0.121655	1.259125	0	0.00932685	0	0.0608273	0	0.514492	0	0	0	0	0.0608273	0	0	1.4927823	0	0	0	0	0	2.390028	0.534884	0	0.0515004	0	1.7232083	0	0	0.319489	7.145932	0	0	0	0.0478508	0	0	0	5.6065063	0	0	0.6165913	0	0	0	0	0	1.449501	0	0	5.909852	0	1.3377026	0	0	0	0	0	0	3.3883796	2.051885	0.4112143	1.1514033	0	0	0.3323413	0.132979	0.0608273	0.4257906	1.562112	1.7339242	3.393663	44.790078	0.405072	3.0110726	0.4062523	0.6100266	1.1413651	0.2797582	0	0	0	0	0.0608273	0.21519	0	0	0	6.282556	0	0	0	0	0	0	0	0	0.405843	0	0	0.1573399	0	0.0608273	0	0.0355556
M00336	0	0	0	0	5	0	0	0	0	0	1.54839	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91667	0	0	0	0	0	1.97917	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	9.89583	0	0	0	0.71875	0	0	0	0	0	0	0	1.625	0	0	0	0	0	0	0	0	0.0833333	0	0.5	0	0	0	0	0	0	0.989583	1	1.82292	0	4.61875	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0.96875	0	0	0	0
M00342	0	0	0	0	2.085016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2962729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114155	0	0.110316	0	0	0	0	0	0	0	0	0	0	0.0974659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0894454	0	0	0	2.4199738	0	0	0	0.0131187	0	0.114155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0894454	0	0.0894454	0	0
M00346	0.397878	0	1.060124	0	5.2236974	0	0	10.287363	0	0	0	4.030058	6.6507197	0	0.800177	0	0	0	0	0	0.18797	0.265252	0	0.34748	0	0.66313	0	0	4.543787	0.265252	0	0	1.570292	0.132626	2.19717	2.882581	0	0	0	1.053345	0	0	0.795756	8.640094	0	0	0	0	0	0	0	12.077972	0	0	1.384616	0	0	0	0	0.37594	2.35213	0.113174	0	7.78077	0	1.557029	0	0.162429	0	0	1.472152	0.495137	5.5205366	0	2.405477	0.742706	0	0	0.265252	0	0	0.770999	0.132626	0.132626	1.95415	6.713843	0.265252	0.132626	0	0.615767	0.397878	0.132626	0	0	0	0	0	0	0	0	0	2.74436	0	0	0	0	0	0	0	0	0	0	0	0.265252	0	0	0	0
M00357	0	0	0	0	0	0	0	0	0	0	0.333333	0.158228	0.151976	0	0.258439	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050641	0.151976	0	0	0.151976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0759878	0.821737	0	0	0	0	0	0	0	0	0	0	0.158228	0	0	0	0	0	0	0.248227	0	0	0	0	0.0759878	0	0	0.1930838	0.676471	0	0.0759878	0	0.500517	0.1199761	3.5170272	0	0.4594238	0	0.6020489	0.2279634	0.0759878	0	0	0	0	0	0	0	0	0	0.146628	0	0	0	0.088968	0	0	0	0	0	0.117096	0	0.3682878	0	0	0	0
M00359	0.0758704	0	0	0	10.9590688	0	0.106564	4.5267877	0	0	0	3.4055386	2.3055929	0	0.8928711	0.651803	0	0	0	0.0297398	0	0.5860047	0	0	0	1.238694	0	0.0639386	1.1164966	4.1882002	0.4832444	0	1.5177427	0.110132	1.168779	0.5817969	0	1.2362816	0	0.2227311	0.121951	0.0591017	0.123762	4.5792823	0.0591017	0	0.123762	0.0796178	0	0	0	2.4558382	1.2550774	0	0.161444	0.1762996	0	0.121951	0	0.781139	0.9896209	0	0	2.2018749	0	3.3376964	0	0.3724347	0	0.123762	0.123762	0	3.9255879	0.531915	1.2065176	0.3837167	0.1328819	0	0.454203	0.1639689	0.2665707	0.9134812	0.0690608	5.13063437	3.8995602	66.46986796	0.4700184	5.8085216	0.67102941	4.4502836	1.7393394	1.1406786	0	0	0	0	0	0	0.387597	0.1278772	0	6.947704	0	0	0	0.4195076	0	0	0	0.324867	0.665622	0.4676306	0	0.6045449	0	0.1309234	0.0468604	0.123762
M00360	0.0758704	0	0	0	10.9590688	0	0.106564	4.5267877	0	0	0	3.4055386	2.3055929	0	0.8928711	0.651803	0	0	0	0.0297398	0	0.5860047	0	0	0	1.238694	0	0.0639386	1.1164966	4.1882002	0.4832444	0	1.5177427	0.110132	1.168779	0.5817969	0	1.2362816	0	0.2227311	0.121951	0.0591017	0.123762	4.5792823	0.0591017	0	0.123762	0.0796178	0	0	0	2.4558382	1.2550774	0	0.161444	0.1762996	0	0.121951	0	0.781139	0.9896209	0	0	2.2018749	0	3.3376964	0	0.3724347	0	0.123762	0.123762	0	3.9255879	0.531915	1.2065176	0.3837167	0.1328819	0	0.454203	0.1639689	0.2665707	0.9134812	0.0690608	5.13063437	3.8995602	66.46986796	0.4700184	5.8085216	0.67102941	4.4502836	1.7393394	1.1406786	0	0	0	0	0	0	0.387597	0.1278772	0	6.947704	0	0	0	0.4195076	0	0	0	0.324867	0.665622	0.4676306	0	0.6045449	0	0.1309234	0.0468604	0.123762
M00361	0	0	0	0	0	0	0	0.308333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0989583	0	1.067815	0	0	0.540741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00362	0	0	0	0	0.87016	0	0	0.308333	0	0	0	0.114943	0.0114943	0	0.114176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229885	0	0	0	0	0	0	0	0.229885	0	0	0.0467433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344061	0	0	0	0	0	0	0.663602	0	0	0	0	0	0	0	0	0	0	0	0.114943	0.114943	0	0	0	0.505718	5.4589463	0	1.474712	0	0.11724185	0.540741	0.114943	0	0	0	0	0	0	0	0	0	0.27433	0	0	0	0	0	0	0	0	0	0	0	0.411495	0	0	0	0
