#SampleID	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHXM	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174LBQA	180VHMQ	189VXZJ	195VXXY	199VOZQ	206ZFDA	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287DJQA	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388DHLA	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHY	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	LR200116-0001	LR200116-0002_L4_1000002	LR200116-0003_L1_1000787	LR200116-0004_L1_1000734	LR200116-0005_L1_1000735	LR200116-0006_L1_1000736	LR200116-0008_L1_1000738	LR200116-0009_L1_1000739	LR200116-0010	LR200116-0011	LR200116-0012_L4_1000742	LR200116-0013_L1_1000743	LR200116-0014_L4_1000788	LR200116-0015_L4_1000789	LR200116-0016_L4_1000953	LR200116-0017_L4_1000954	LR200116-0018_L1_1000955	LR200116-0019_L1_1000956	LR200116-0020_L1_1000916	LR200116-0021_L1_1000957	LR200116-0023_L1_1001357	LR200116-0024_L1_1001404	LR200212-0001	LR200212-0002
K03657	0	0	0	0	0	0	0	0	0	0	0	0.196217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260887	0.118203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261675	0	0	0.342995	0	0	0	0	0	0.0615006	0	0	0	0	0	0	0	0	0	0	0	0	0.071736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256173	1	0	0	0	0	0	0	0	0	0
K02454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03046	0.478697	0	0	0.4097361	0.133869	0.0669344	0	2.237524	0	3.6744894	0.4795121	4.477226	2.014714	0.133869	2.48538	0	0.133869	1.153372	0.334672	0.165017	0	0.648318	0	2.594567	0.0669344	0.322581	0	4.2911248	6.5205931	0	0	0.1888141	0	1.918454	0	0	0.245476	0	0	1.752743	0.139376	0.2642234	0	0.4644184	0.62707	2.25296	0.290698	0	0.1888141	1.0292854	0	2.0058705	0	0.2198394	0.670509	0.94538	0.025	0.133869	4.07765113	2.2146291	1.598021	1.040641	0	2.4842186	0	0.0374833	1.403829	0.4338784	0	0.5767234	0	0	2.6006234	0	0.269113	5.196251	0.4117624	1.1508434	1.5558734	0.200803	0.1661408	1.466043	0	0.8464894	0.984968	4.385075	0.133869	0	0.814042	0.625	0	0	0	0.8386584	0	0	0	0	0	0.330033	0	3.5499001	0	0.398936	0	0.4336172	0	0	0.840587	0.0669344	0	0	0.0669344	0.4665344	0	0.0992064	0	0
K07034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01265	4.273756	1.20773	0	1.849885	2.559597	2.9936621	0.42029	27.194861	0	9.891609	12.256695	58.512475	11.513483	0.241546	36.578659	0	0	9.929875	11.701134	0.835749	3.4627947	2.772603	0	6.099842	5.207954	2.901758	0	7.010333	12.227967	0.338164	0	2.4887639	14.692411	9.803771	1.6715	4.372636	4.714377	1.560295	0.241546	5.623382	1.96457	0.933758	0.966184	6.426128	5.803088	17.781997	1.208224	0.161031	4.229783	6.01862	0	52.274886	0.233494	4.16161	4.515958	2.1326102	0	6.272401	1.02778	7.086047	27.7166	9.466282	1.808173	10.94686	7.94686	6.740592	20.699467	10.7783321	2.05438	1.437838	0.481481	0	77.8258685	4.76458	0.785577	25.943998	0.899816	11.183541	19.52452	3.676848	0.630895	11.07728495	1.00447	0.4943641	0.465034	22.410121	3.919143	0	2.017373	0.166667	0.0933977	1.152634	0	6.830738	0	0	0	0.84058	0	0	0	12.224655	0.481481	0.543478	0	0.481481	0.285714	3.699165	2.394562	0.449151	6.42469	0.940419	0.462158	2.787593	0	3.224245	0	0
K00651	0.22831	0.185185	0	0	0.555556	0	0	0	0	0.290123	0.941975	0.555555	0.228395	0	0	0	0	0.0617284	0	0.185185	0	0	0	0	0.0296296	1.6	0	0	1.8716	0.508197	0	0	0	0	0	0	1.471605	0	0	0	0	0	2.22222	0	0.185185	0.455555	0	0	0	0	0	1.220504	0	0	0	0.185185	0	0	0	0	0.177536	0	0	0	0	0.37037	0.5851852	0.11358	0	0.185185	0	0	0	0	0.2520819	0.744087	0	1.633333	4.500978	0.19685	0	0	0.538271	0	0.9950322	0.698068	0.782716	0	1.502555	0.545679	0	0	0	0.05290848	0	0	0	0	0	0	0	1.062962	0	0	0	0	0	0	0.311111	0	0.37037	0	0	0.68395	0	0	0	0
