SampleID	Group	PCoA1	PCoA2
1026BRIDGE	NPD	0.208133562090163	0.0363737487639712
1002BRIDGE	HID	0.0611986568757194	-0.308867411165203
74GREEK	NPD	0.09669455449396	0.0126966691577865
73GREEK	PPMD	0.221203244376214	0.0709528477848407
71GREEK	NPD	0.196502449047251	0.0506769448338878
70GREEK	NPD	0.234416968523215	0.0686424195748335
470GREEK	PAD	-0.629242976610375	0.27800512593277
469GREEK	NPD	0.134383703374903	0.12925374252084
468GREEK	PPMD	-0.20495585730621	0.166087079179631
467GREEK	PAD	-0.666829080703273	0.277606308869672
466GREEK	NPD	-0.0473077844038731	-0.0195527045263108
465GREEK	PAD	-0.537440471728163	0.264798097260937
1024BRIDGE	PAD	-0.54810058411701	0.253787183300257
464GREEK	PPMD	0.0268291070323478	-0.0301993917417588
463GREEK	NPD	0.00537700928921603	-0.0104447659713856
462GREEK	NPD	-0.00816868391817411	-0.00597148703090125
461GREEK	PPMD	-0.375952811887389	0.0818170482516236
1199PBRIDGE	PPMD	-0.00785902142966073	-0.152906306095173
1111PBRIDGE	HID	-0.0754960099814464	-0.40070330210746
1110PBRIDGE	PAD	-0.335860044495821	0.249013532136279
1109PBRIDGE	PAD	-0.642786480535823	0.27529016844588
1108PBRIDGE	NPD	0.126926959021905	0.0360125909970661
1107PBRIDGE	NPD	0.234304222840161	0.0708923721753242
1106PBRIDGE	PPMD	0.14171721153529	0.0339755317200161
1105PBRIDGE	PPMD	0.114124607449264	0.126497150994336
1104PBRIDGE	HID	-0.289049802513532	-0.624167500612719
1103PBRIDGE	PAD	-0.665079790167287	0.275310236294062
1102PBRIDGE	PPMD	-0.0304151749267853	-0.0722871524487919
1010BRIDGE	HID	-0.298673025335377	-0.632675757251128
1101PBRIDGE	NPD	0.0852375012665811	0.0113272550787726
1100PBRIDGE	NPD	0.215683532512203	0.0482993174908152
1099PBRIDGE	PPMD	-0.226338528361128	-0.0911721657795867
1098PBRIDGE	PPMD	-0.230757676990441	0.123156346721908
1097PBRIDGE	NPD	0.247343793958887	0.0719164727058977
1096PBRIDGE	NPD	0.208909817319127	0.066916817288678
1095PBRIDGE	NPD	0.0902257288555961	0.0252908631109124
1094PBRIDGE	NPD	0.189370739060626	0.0635175814126258
1093PBRIDGE	PPMD	0.178337737574925	0.0381592922762541
1092PBRIDGE	PPMD	-0.11012595031692	0.0944677383384678
1009BRIDGE	NPD	0.233147086778921	0.0673770781621213
1091PBRIDGE	NPD	0.21305120849736	0.0657762240989006
1090PBRIDGE	NPD	0.19987596808978	0.0551238127349439
1089PBRIDGE	NPD	-0.165730346406371	-0.0745955216033252
1088PBRIDGE	NPD	0.208428461858712	0.0454503886788984
1087PBRIDGE	HID	-0.20375891085383	-0.569290532151327
1086PBRIDGE	PAD	-0.627130213503496	0.275175699883572
1085PBRIDGE	NPD	0.232346389435226	0.0663600978442216
1003BRIDGE	NPD	0.236762999860433	0.0692245066762665
949BRIDGE	HID	-0.241300063730226	-0.5967324605618
947BRIDGE	HID	-0.242520344553289	-0.570547532620389
946BRIDGE	NPD	0.114081800855393	0.00699560932702316
945BRIDGE	NPD	0.215952463890496	-0.00559287498792067
943BRIDGE	HID	-0.311389330407095	-0.642469238633602
942BRIDGE	PPMD	-0.110215101698501	0.260380387027102
941BRIDGE	HID	-0.0559185626735639	-0.452171346366088
940BRIDGE	NPD	0.118482607588389	0.0264816710288487
93GREEK	NPD	0.213526187077312	0.0671479461857483
939BRIDGE	PAD	-0.392435534209029	0.221035216503033
1039BRIDGE	HID	-0.298539048677212	-0.622745924643836
938BRIDGE	NPD	0.247138726920459	0.0828425284755676
937BRIDGE	NPD	0.0135228803154471	-0.0022419722305314
935BRIDGE	HID	-0.00469906311885442	-0.412190223495487
934BRIDGE	NPD	0.179106730277653	0.0305963756552629
933BRIDGE	HID	-0.254410684853898	-0.600344575074855
932BRIDGE	NPD	-0.115201273986434	0.0368288418384479
931BRIDGE	NPD	0.149833476467751	0.0418643702594067
930BRIDGE	HID	-0.098853337907343	-0.489911059181827
92GREEK	NPD	0.0873717071897124	0.0555355293900142
929BRIDGE	NPD	0.250253879619921	0.0715029079433474
1038BRIDGE	NPD	-0.131835379786301	-0.029144886945403
928BRIDGE	NPD	0.242728929364484	0.0841383458869824
927BRIDGE	NPD	0.20300297141937	0.0520050285906244
926BRIDGE	PPMD	-0.214998957175308	-0.0959210535898954
925BRIDGE	HID	-0.262145581392731	-0.594327220547603
923BRIDGE	NPD	0.216878768889528	0.0709984644756065
922BRIDGE	NPD	0.100877509126564	0.0190380298030367
921BRIDGE	HID	-0.18933799864023	-0.563201198868689
920BRIDGE	NPD	0.219000192277475	0.0692962717296646
91GREEK	HID	-0.30470090644017	-0.638984741555831
1198PBRIDGE	PPMD	-0.202456531796127	-0.0866879425083882
1197PBRIDGE	PPMD	-0.265320172701438	0.266295159498446
1196PBRIDGE	PPMD	-0.131113645052763	0.0923411730641691
1195PBRIDGE	PAD	-0.64930428758136	0.27434687708011
1194PBRIDGE	PAD	-0.676833867761591	0.276860733484143
1023BRIDGE	PPMD	-0.149401712169479	-0.358851753202072
1193PBRIDGE	PPMD	-0.0370009635841295	0.169930312325998
1191PBRIDGE	NPD	0.0930878830213388	0.0054588222952087
1190PBRIDGE	NPD	0.221963081749359	0.0718596440157339
1189PBRIDGE	PAD	-0.380729643724596	0.247233772981506
1188PBRIDGE	PPMD	-0.198382501273997	-0.365761675567492
1187PBRIDGE	NPD	0.217245381039641	0.0631963088137766
1186PBRIDGE	PAD	-0.648221024846243	0.27147896810309
1185PBRIDGE	PAD	-0.667925529084871	0.277586094834605
1184PBRIDGE	PPMD	-0.179567705440679	-0.102940458973874
1183PBRIDGE	PAD	-0.653642673811523	0.274665125187437
1020BRIDGE	HID	-0.176051193457642	-0.549974175985098
1182PBRIDGE	PAD	-0.649290153414583	0.274672523608675
1181PBRIDGE	PAD	-0.615137008168365	0.248823249523737
1180PBRIDGE	NPD	0.153463819893064	0.0267081897816603
1179PBRIDGE	PPMD	-0.194622443783895	-0.213615547701595
1178PBRIDGE	PPMD	0.12816367851175	-0.15167759613517
1177PBRIDGE	PAD	-0.681945531946825	0.279442456898832
1176PBRIDGE	PPMD	-0.0299896615171802	-0.0383803011388739
1175PBRIDGE	PAD	-0.643111414319238	0.276046767178535
1174PBRIDGE	PAD	-0.441162000733953	0.276944158671302
1173PBRIDGE	PAD	-0.648624410488209	0.276200161668854
1018BRIDGE	NPD	0.220055099673594	0.0742653651001412
1172PBRIDGE	PAD	-0.6339991260228	0.276964972216112
1171PBRIDGE	NPD	0.131068281212186	0.0311892278358048
1170PBRIDGE	PAD	-0.20855069743248	0.248020610438401
1169PBRIDGE	PPMD	-0.149395453427963	-0.0646445751553061
1053BRIDGE	NPD	-0.129643083591236	-0.0588578321397528
1052BRIDGE	PPMD	0.0417715268294392	-0.21275390927201
1051BRIDGE	HID	-0.205119071414042	-0.562690109410204
1050BRIDGE	NPD	0.185445416810563	0.0575708061641226
1004BRIDGE	NPD	0.141733622315999	0.0280153143028871
1049BRIDGE	NPD	0.198526988161918	0.0434675051276727
1048BRIDGE	PPMD	-0.0139845383932006	-0.32153539014437
1047BRIDGE	NPD	0.140303846843803	0.0261481930327127
1046BRIDGE	PPMD	0.0899962956013079	-0.00584357125047271
1045BRIDGE	PPMD	-0.171516337828183	-0.0727093369687927
999BRIDGE	NPD	0.142209168929721	0.0214762931726477
998BRIDGE	PAD	-0.630061704636211	0.274406161969585
997BRIDGE	PAD	-0.670074528781814	0.276556472826497
996BRIDGE	NPD	0.0921563844760034	0.0540931326222928
995BRIDGE	NPD	0.0554958563476846	-0.0346057287913301
994BRIDGE	PAD	-0.482705865382923	0.28110277823483
993BRIDGE	NPD	0.0452622783739157	-0.0223028244357611
992BRIDGE	HID	-0.287443259186843	-0.627061522050224
991BRIDGE	HID	-0.335138490605687	-0.660840193233861
1044BRIDGE	NPD	0.13310428516216	0.0283679236941035
990BRIDGE	NPD	0.186802569008304	0.0632514643878014
989BRIDGE	NPD	0.198039952820948	0.0512801816428723
988BRIDGE	NPD	0.23515648478046	0.0718091077707016
987BRIDGE	NPD	0.226115111701588	0.0765384176565437
986BRIDGE	HID	-0.324947642752053	-0.649998224726661
982BRIDGE	PPMD	0.0749869107498425	0.00996865540736787
981BRIDGE	NPD	0.153769144820359	0.0453408027334316
980BRIDGE	NPD	0.262690273049374	0.0850368004703128
979BRIDGE	NPD	0.196773439541894	0.0653124299591242
978BRIDGE	PPMD	0.0156838278214211	-0.0565821970893113
1043BRIDGE	PAD	-0.179266144222658	0.0353153333417734
977BRIDGE	HID	-0.326525988850151	-0.654478568815932
887BRIDGE	NPD	0.23689941741907	0.065254786652634
