dataSet,var,Species,Method,Estimate,Std.Error,z_value,IRR,CI_low,CI_high,p_value,Zscore,direction,PlotValue,Text
118.stable,AE_1year,Schaalia_odontolytica,MASS::glm.nb,-0.276796643969148,4.08704380475114,-0.0677253920418898,0.758208667739443,0.000251704367361125,2283.95077074856,0.946004235787606,-0.0677253920418899,-1,NA,NA
118.stable,AE_1year,Rothia_mucilaginosa,MASS::glm.nb,1.58680879579029,2.27606275390606,0.69717269133599,4.88812500692429,0.056461729268578,423.185162637517,0.485694726985238,0.69717269133599,1,NA,NA
118.stable,AE_1year,Porphyromonas_gingivalis,MASS::glm.nb,0.631495259954733,0.550139335785405,1.14788239792594,1.88042019520372,0.639698680852063,5.52757136503731,0.251017115610844,1.14788239792594,1,NA,NA
118.stable,AE_1year,Prevotella_jejuni,MASS::glm.nb,1.28979064307241,1.58887813548574,0.811761842690414,3.63202608632846,0.161321940800034,81.7719736469208,0.416928300876927,0.811761842690414,1,NA,NA
118.stable,AE_1year,Prevotella_melaninogenica,MASS::glm.nb,1.68803010570996,1.21557950963548,1.38866284955408,5.40881540923682,0.499343045487402,58.5875469691222,0.164935296055135,1.38866284955408,1,1.38866284955408,NA
118.stable,AE_1year,Staphylococcus_aureus,MASS::glm.nb,0.526433732591679,0.955730841347324,0.550817981189713,1.69288425259997,0.260080444119033,11.0191179594777,0.581758456579021,0.550817981189713,1,NA,NA
118.stable,AE_1year,Streptococcus_mitis,MASS::glm.nb,0.487575888815851,2.1385796054968,0.227990525843711,1.62836409607969,0.0246257381674589,107.674726798861,0.819653605863517,0.227990525843711,1,NA,NA
118.stable,AE_1year,Streptococcus_oralis,MASS::glm.nb,-1.06760549975642,4.61824199187437,-0.231171407136056,0.343830835524762,4.02986142394506e-05,2933.59078689917,0.817181642219783,-0.231171407136056,-1,NA,NA
118.stable,AE_1year,Streptococcus_parasanguinis,MASS::glm.nb,-1.28435350203777,8.14147576154896,-0.157754385034663,0.276829495497388,3.25218789488969e-08,2356400.43116075,0.874650343933332,-0.157754385034663,-1,NA,NA
118.stable,AE_1year,Streptococcus_pneumoniae,MASS::glm.nb,-1.5825659691629,1.59592981714811,-0.991626293436206,0.205447249965339,0.00899999792117247,4.68984247418823,0.32137985808855,-0.991626293436206,-1,NA,NA
118.stable,AE_1year,Streptococcus_salivarius,MASS::glm.nb,0.787579805096953,5.67907374834139,0.138681031449358,2.19807022527773,3.2211075426819e-05,149995.386718127,0.889702207952781,0.138681031449358,1,NA,NA
118.stable,AE_1year,Streptococcus_sp._HSISM1,MASS::glm.nb,11.7279980555627,10.8602654512811,1.07989976010939,123995.190254249,7.0652921956558e-05,217610351849861,0.280186820118477,1.07989976010939,1,NA,NA
118.stable,AE_1year,Streptococcus_sp._LPB0220,MASS::glm.nb,8.51425128312277,10.1427623637595,0.839441069184912,4985.31207439118,1.15919733309154e-05,2144012565383.27,0.401221845673048,0.839441069184912,1,NA,NA
118.stable,AE_1year,Streptococcus_sp._oral_taxon_431,MASS::glm.nb,0.18365845443927,4.05421038433066,0.0453006719012664,1.20160535002961,0.000425413940842104,3394.00118003112,0.963867651890067,0.0453006719012665,1,NA,NA
118.stable,AE_1year,Veillonella_atypica,MASS::glm.nb,2.45626186965899,2.13185037882633,1.15217366755882,11.6611391063073,0.178692631197972,760.983619442012,0.249249716039292,1.15217366755882,1,1.15217366755882,NA
118.stable,AE_1year,Veillonella_dispar,MASS::glm.nb,1.9896753234759,2.0637918432899,0.964087211578545,7.31315896577691,0.128056672267325,417.645508912461,0.335002203683879,0.964087211578545,1,NA,NA
118.stable,AE_1year,Veillonella_parvula,MASS::glm.nb,1.7917987229774,2.81820991027434,0.635793209173328,6.0002355271187,0.0239498982867465,1503.25591991431,0.524911214210089,0.635793209173328,1,NA,NA
118.stable,AE_1year,Neisseria_subflava,MASS::glm.nb,-0.0809351382141105,0.664072742293009,-0.121876916577912,0.922253508514271,0.250951949050403,3.38930037078951,0.9029964972258,-0.121876916577912,-1,NA,NA
118.stable,AE_1year,Haemophilus_influenzae,MASS::glm.nb,-0.680257127749184,0.419687313167048,-1.6208665508991,0.506486743824619,0.222499784408921,1.15293964149917,0.10504626186554,-1.6208665508991,-1,-1.6208665508991,NA
118.stable,AE_1year,Haemophilus_parainfluenzae,MASS::glm.nb,-0.389127410866178,1.36556738001695,-0.284956580363943,0.677647924804366,0.0466263105005799,9.84866066093632,0.77567740720189,-0.284956580363942,-1,NA,NA
118.stable,AE_1year,Moraxella_catarrhalis,MASS::glm.nb,-1.42488485440296,1.35327942971392,-1.05291251985126,0.240536158293384,0.0169537912489681,3.4126669720592,0.292381087498258,-1.05291251985126,-1,NA,NA
118.stable,AE_1year,Pseudomonas_aeruginosa,MASS::glm.nb,-0.00153192797679434,0.281151843695315,-0.0054487566457309,0.998469244825909,0.575463534605627,1.73241356386976,0.995652542708716,-0.00544875664573085,-1,NA,NA
118.stable,AE_1year,Pseudomonas_tolaasii,MASS::glm.nb,13.7053532030328,5.71673369635826,2.39740976770766,895693.182467681,12.1917689640307,65803927181.1994,0.0165114471424132,2.39740976770767,1,2.39740976770767,+
CAMEB2,AE_1year,Schaalia_odontolytica,MASS::glm.nb,-1.84558575237729,0.83436726100084,-2.21195849674575,0.157932784286678,0.0307792187135774,0.810376786514713,0.0269695327604955,-2.21195849674575,-1,-2.21195849674575,-
CAMEB2,AE_1year,Rothia_mucilaginosa,MASS::glm.nb,-0.147684995774142,0.420235069584463,-0.351434248265323,0.862702827180769,0.378578966706556,1.96592054360638,0.725262592502392,-0.351434248265323,-1,NA,NA
CAMEB2,AE_1year,Porphyromonas_gingivalis,MASS::glm.nb,-1.02011021640889,0.994253528705945,-1.0260061311893,0.360555198883819,0.0513643295955606,2.53094029389193,0.304888694066364,-1.0260061311893,-1,NA,NA
CAMEB2,AE_1year,Prevotella_jejuni,MASS::glm.nb,-2.10670761515396,1.02909789725476,-2.04714014164624,0.121637786296096,0.0161844814613764,0.914193704032115,0.0406443266265398,-2.04714014164624,-1,-2.04714014164624,-
CAMEB2,AE_1year,Prevotella_melaninogenica,MASS::glm.nb,-1.04987256673338,0.926767004942763,-1.13283334552703,0.34998234566312,0.0569089578671259,2.15234379378112,0.257284245331295,-1.13283334552703,-1,NA,NA
CAMEB2,AE_1year,Staphylococcus_aureus,MASS::glm.nb,-0.329756457365105,0.713392205939921,-0.462237258298384,0.719098843334753,0.177642977395576,2.91091240456915,0.64391118731898,-0.462237258298384,-1,NA,NA
CAMEB2,AE_1year,Streptococcus_mitis,MASS::glm.nb,-0.58561107840355,0.576826741807673,-1.01522872633878,0.556765530446694,0.179753157285215,1.72451967228442,0.309996810233375,-1.01522872633878,-1,NA,NA
CAMEB2,AE_1year,Streptococcus_oralis,MASS::glm.nb,-1.15534890389631,0.958916796254164,-1.20484791632546,0.31494763127559,0.0480846976469273,2.06286022997264,0.228262018270457,-1.20484791632546,-1,-1.20484791632546,NA
CAMEB2,AE_1year,Streptococcus_parasanguinis,MASS::glm.nb,-0.551341963735832,1.0139958752175,-0.543731959084716,0.576176083930095,0.0789660425838164,4.2040713809439,0.586625936637199,-0.543731959084716,-1,NA,NA
CAMEB2,AE_1year,Streptococcus_pneumoniae,MASS::glm.nb,-1.41827884867249,0.980008942134713,-1.44721010971911,0.242130401525786,0.0354702458225969,1.65285382109444,0.147838085916805,-1.44721010971911,-1,-1.44721010971911,NA
CAMEB2,AE_1year,Streptococcus_salivarius,MASS::glm.nb,-0.913223836144942,0.75096635131119,-1.21606492028631,0.401228641386161,0.0920806147513531,1.7482987391352,0.223960192399844,-1.21606492028631,-1,-1.21606492028631,NA
CAMEB2,AE_1year,Streptococcus_sp._HSISM1,MASS::glm.nb,-0.92532243258474,1.02663753020931,-0.901313662667376,0.396403585034648,0.0529983224948157,2.96492029995274,0.367421571480614,-0.901313662667376,-1,NA,NA
CAMEB2,AE_1year,Streptococcus_sp._LPB0220,MASS::glm.nb,-1.02634275576825,1.02951305353757,-0.99692058516556,0.358315012691442,0.0476367259191334,2.69518204374538,0.318803058895406,-0.99692058516556,-1,NA,NA
CAMEB2,AE_1year,Streptococcus_sp._oral_taxon_431,MASS::glm.nb,-0.136057161172012,1.0428880393799,-0.130461905817725,0.8727927412068,0.113032469790727,6.73936586994556,0.896200991261187,-0.130461905817725,-1,NA,NA
CAMEB2,AE_1year,Veillonella_atypica,MASS::glm.nb,-1.4473685071173,0.915864484361999,-1.58033042205534,0.235188371021149,0.0390688458395896,1.41579738727605,0.114031216402904,-1.58033042205534,-1,-1.58033042205534,NA
CAMEB2,AE_1year,Veillonella_dispar,MASS::glm.nb,-1.37375827198925,1.14870886607707,-1.19591509437961,0.253153748819016,0.0266441336522094,2.40528821006749,0.231729694123077,-1.19591509437961,-1,-1.19591509437961,NA
CAMEB2,AE_1year,Veillonella_parvula,MASS::glm.nb,-0.0928740170917675,0.913787262018337,-0.101636366528716,0.911308302334666,0.152001613937985,5.46364476263337,0.919045312587289,-0.101636366528716,-1,NA,NA
CAMEB2,AE_1year,Neisseria_subflava,MASS::glm.nb,-0.480061005588717,0.476959789321485,-1.0065020497255,0.618745643712469,0.242953547921349,1.57579987980705,0.314174126136835,-1.0065020497255,-1,NA,NA
CAMEB2,AE_1year,Haemophilus_influenzae,MASS::glm.nb,-0.564377396437589,0.28850497930531,-1.95621371179295,0.568714119990708,0.323085990983417,1.00108255790455,0.050439983923362,-1.95621371179295,-1,-1.95621371179295,NA
CAMEB2,AE_1year,Haemophilus_parainfluenzae,MASS::glm.nb,-0.648389950567275,0.735504597451754,-0.881557984564204,0.522886973270011,0.123693014554852,2.21039795819859,0.378015884431807,-0.881557984564204,-1,NA,NA
CAMEB2,AE_1year,Moraxella_catarrhalis,MASS::glm.nb,-0.247197225805379,0.577715765580981,-0.427887276984357,0.780986647620394,0.251704545037213,2.42323849841951,0.668733190540236,-0.427887276984357,-1,NA,NA
CAMEB2,AE_1year,Pseudomonas_aeruginosa,MASS::glm.nb,0.505532669188266,0.234059678988285,2.15984517868868,1.65786838070835,1.04789577345002,2.62290166387778,0.0307846568645033,2.15984517868868,1,2.15984517868868,+
CAMEB2,AE_1year,Pseudomonas_tolaasii,MASS::glm.nb,0.909717763173475,0.522909049536093,1.73972464997602,2.48362146501524,0.891218954868597,6.92127961124202,0.0819073788414425,1.73972464997602,1,1.73972464997602,NA
EMBARC,AE_1year,Schaalia_odontolytica,MASS::glm.nb,-0.873395822348023,0.606605499580232,-1.43980861194369,0.417531277074792,0.127158523501719,1.37098452022645,0.149921554026081,-1.43980861194369,-1,-1.43980861194369,NA
EMBARC,AE_1year,Rothia_mucilaginosa,MASS::glm.nb,0.416889282746657,0.39696020337919,1.05020422500245,1.51723451959669,0.696882529887534,3.30328353593152,0.29362422745752,1.05020422500245,1,NA,NA
EMBARC,AE_1year,Porphyromonas_gingivalis,MASS::glm.nb,0.796422693170718,0.719022184525118,1.10764689923541,2.21759370902649,0.541812709014752,9.0764239680837,0.268014340472844,1.10764689923541,1,NA,NA
EMBARC,AE_1year,Prevotella_jejuni,MASS::glm.nb,-1.71154096552214,0.854632249968176,-2.00266367854229,0.180587299295976,0.0338238401416634,0.964165290825277,0.0452133998700804,-2.00266367854229,-1,-2.00266367854229,-
EMBARC,AE_1year,Prevotella_melaninogenica,MASS::glm.nb,-0.128535854670165,0.578922828750479,-0.222025887193966,0.879382031900458,0.282746724398891,2.73500165094189,0.824293731157249,-0.222025887193966,-1,NA,NA
EMBARC,AE_1year,Staphylococcus_aureus,MASS::glm.nb,0.403668173475224,0.546535305309003,0.738594871280998,1.49730701833123,0.512978501954956,4.37041376704872,0.460153039459515,0.738594871280998,1,NA,NA
EMBARC,AE_1year,Streptococcus_mitis,MASS::glm.nb,0.260806215894762,0.508308897099913,0.51308607302126,1.29797611392128,0.47928449843014,3.51511888623235,0.607891113122729,0.51308607302126,1,NA,NA
EMBARC,AE_1year,Streptococcus_oralis,MASS::glm.nb,0.119058216489847,0.732914115484505,0.162444976804876,1.12643549350003,0.267823511757577,4.73766068068424,0.870955454791577,0.162444976804876,1,NA,NA
EMBARC,AE_1year,Streptococcus_parasanguinis,MASS::glm.nb,0.973810674655933,0.740602205026433,1.31489032580071,2.64801598491519,0.620181579247573,11.3063478358605,0.188546764520167,1.31489032580071,1,1.31489032580071,NA
EMBARC,AE_1year,Streptococcus_pneumoniae,MASS::glm.nb,0.150592864759722,0.515456698595451,0.292154249173727,1.16252325753355,0.423295949621677,3.19270790451526,0.770168690172786,0.292154249173727,1,NA,NA
EMBARC,AE_1year,Streptococcus_salivarius,MASS::glm.nb,-0.344011461586019,0.540935693927645,-0.635956298406209,0.708920802646185,0.245557058893055,2.04664735231004,0.524804906502836,-0.635956298406209,-1,NA,NA
EMBARC,AE_1year,Streptococcus_sp._HSISM1,MASS::glm.nb,1.54212439184173,0.779988204912101,1.97711245135497,4.67451022170523,1.01346545537844,21.5607208877853,0.0480289206449359,1.97711245135497,1,1.97711245135497,+
EMBARC,AE_1year,Streptococcus_sp._LPB0220,MASS::glm.nb,1.54939592078837,0.771795557896446,2.00752116922167,4.70862494085942,1.03738634888945,21.3721231799687,0.0446941988837554,2.00752116922167,1,2.00752116922167,+
EMBARC,AE_1year,Streptococcus_sp._oral_taxon_431,MASS::glm.nb,-1.39689206547195,0.836352354078888,-1.67021956554473,0.247364563366862,0.0480212067739541,1.27421260981026,0.0948759303199292,-1.67021956554473,-1,-1.67021956554473,NA
EMBARC,AE_1year,Veillonella_atypica,MASS::glm.nb,-0.547482762501751,0.676148794463091,-0.809707518500406,0.578403959529318,0.153706544777252,2.17655754921832,0.418108295826545,-0.809707518500406,-1,NA,NA
EMBARC,AE_1year,Veillonella_dispar,MASS::glm.nb,0.623455272188655,0.753466649002059,0.827449062296786,1.86536225378538,0.426001580166991,8.16798927478927,0.40798258203875,0.827449062296787,1,NA,NA
EMBARC,AE_1year,Veillonella_parvula,MASS::glm.nb,0.168596811701218,0.877037537983558,0.192234430568215,1.18364281177243,0.212170480145683,6.60322918107443,0.847558577127432,0.192234430568215,1,NA,NA
EMBARC,AE_1year,Neisseria_subflava,MASS::glm.nb,-1.23121365961547,0.483520106637803,-2.54635462458183,0.291938049165415,0.113166436511359,0.753119274387978,0.0108854541452814,-2.54635462458183,-1,-2.54635462458183,-
EMBARC,AE_1year,Haemophilus_influenzae,MASS::glm.nb,-0.541425324282241,0.208761447747231,-2.5935120211362,0.581918238799217,0.386512819539239,0.876112820917198,0.00950012179933988,-2.5935120211362,-1,-2.5935120211362,-
EMBARC,AE_1year,Haemophilus_parainfluenzae,MASS::glm.nb,-1.16128969433585,0.763277555734442,-1.5214513850318,0.313082140131292,0.0701383040694607,1.39753060427746,0.128146602290902,-1.5214513850318,-1,-1.5214513850318,NA
EMBARC,AE_1year,Moraxella_catarrhalis,MASS::glm.nb,-0.0667115356791834,0.391705608971384,-0.170310391659612,0.935465010698677,0.434117336073727,2.01580244216015,0.864766039288906,-0.170310391659612,-1,NA,NA
EMBARC,AE_1year,Pseudomonas_aeruginosa,MASS::glm.nb,0.253009670189156,0.166849759634819,1.51639217666788,1.28789573096974,0.928662546911961,1.78609056579875,0.129420216094687,1.51639217666788,1,1.51639217666788,NA
EMBARC,AE_1year,Pseudomonas_tolaasii,MASS::glm.nb,1.60590278121011,3.29985162757909,0.486659087271832,4.98235554997858,0.00773741548994393,3208.2892354256,0.626499943073719,0.486659087271831,1,NA,NA
