#SampleID	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHXM	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174LBQA	180VHMQ	189VXZJ	195VXXY	199VOZQ	206ZFDA	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287DJQA	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388DHLA	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHY	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	LR200116-0001	LR200116-0002_L4_1000002	LR200116-0003_L1_1000787	LR200116-0004_L1_1000734	LR200116-0005_L1_1000735	LR200116-0006_L1_1000736	LR200116-0008_L1_1000738	LR200116-0009_L1_1000739	LR200116-0010	LR200116-0011	LR200116-0012_L4_1000742	LR200116-0013_L1_1000743	LR200116-0014_L4_1000788	LR200116-0015_L4_1000789	LR200116-0016_L4_1000953	LR200116-0017_L4_1000954	LR200116-0018_L1_1000955	LR200116-0019_L1_1000956	LR200116-0020_L1_1000916	LR200116-0021_L1_1000957	LR200116-0023_L1_1001357	LR200116-0024_L1_1001404	LR200212-0001	LR200212-0002
K19350	3.4448836	0.44453	0	1.294026	0.213695	15.087791	0	2.735784	0	134.3092817	35.8316614	0.521634	0.0582524	0.333333	0	0	0	2.271032	3.069712	3.947886	0.106095	0	0.440529	0.416667	12.46557	0.112867	0	2.9566029	0.455516	0	1.95775	0	3.416514	0	0	0	327.3160064	0.742139	2.793175	9.2930167	10.76223	5.90849	2.868865	1.4837312	4.66391	3.979346	2.36338	0.109649	0	21.1521294	0	0	0	1.96485601	1.779307	1.491945	18.533909	18.623431	1.357341	3.435989	0.703704	5.251305	2.807015	0.362319	98.025609	0.213615	157.1867628	2.886045	0.604638	0	0	0	0.791667	0	0.109649	1.041081	2.4044112	26.691522	59.241634	6.31304	4.759052	2.730902	13.8917404	5.973275	8.1328947	10.527746	5.072346	0	5.59528	4.587121	1.372981	30.585751	39.974745	74.266547	0.338983	0	0	5.0556498	1.422944	0	0	0.559296	0.2846481	0	0	1.633474	0	26.667934	1.887565	1.9433103	6.899499	1.375063	0.352113	0.0515695	1.1236	0.886847	0	2.221951
K13542	0.0150602	0.150602	0	0	0	0	0	0	0	0.251984	3.329541	0	0	0	0	0	0	1.51149	0	0	1	0	0	1.215517	0.578482	0.150602	0	0.490196	0	0	0	0	0.552486	0	0	1	0	0	0	0.147929	0.247059	0.166667	2.22222	0	0.660849	0.060241	0	0	0	0.825275	0	0	0	0.253807	0	0	1.452327	0.824388	0	0	0	0.373134	1.22222	0	1.511957	0.140741	0.518135	0.0984849	0	0	0	0	0	0	0.722222	0.666667	0	0	0.370079	0	0	0.761494	0	5.408303	5.0869155	3.2335155	0.140039	0	0.195767	0.253807	0.598251	5.497877	2.890587	0	0	0	0	0.271386	0	0.43379	0	1.19048	0.565501	0	0	0.656931	0	0.373134	0.945129	0	1.16832	0.504553	0	0.888504	0	0.0739645	1.559284	1
K09773	2.23475	0.533292	0	1.351421	0.775194	0.223214	0	6.844144	0	1.1118129	2.765298	0.446429	12.835854	0	0.96657	5.478311	0	0.855176	0.454545	0	0.223214	0	0	0	0.205761	0	0	0.413886	0	0.917768	0	5.269159	1.56863	0	0	0	0	0	0	2.574209	0	0	0.422619	0	2.256194	0.346726	0	0	1.1325	0	0	0	0	1.178223	18.822121	0.223214	0	0	0.209821	0.49505	2.174841	0.4583329	0	1.741386	0	12.463826	0.8533019	0.295181	0	0	0	0	0	0	0	8.806927	1.202222	0.457688	5.156317	1.3835418	0.541922	0.6262147	1.928532	3.951528	6.1406127	0.456659	1.833859	0.2782735	2.841177	1.929713	1.90244	0.956535	2.878168	4.7306707	0.141369	0	1.1855	0.245098	0.205761	15.728953	0	0.111607	0	0.236607	0	0	8.0575	0.7422077	0	0	1.322695	0	0	1.232143	0	1.093829	0.962798	0
K07726	0.695035	1.909091	3.2766	0.829787	10.1631	0.758865	0.843972	0	2.24113	1.89362	0	0.822695	6.7305	0	1	0.503546	0	0	0	1	0	18.078	1.77305	0	2.566667	1.56028	0	0	0	0.0496454	8.92908	0	6.8227	26.6467	1.53901	0	0.836879	1.38298	0.411348	3.52482	0	0.319149	8.5461	0.723404	5.40426	0.986395	0	0	0.815603	0.595745	14.0426	5.86525	0	0	0	0	0	0.397163	4.68085	6.9078	0	0.137255	3.39716	8.48936	0	2.44681	1.33333	2.35461	0.120567	0	3.71631	20.6241	17.4113	30.1206	4.19873	0.411348	0	0	0.964539	1	0	0	0	0.638298	1.29078	0.496454	0	0	0	1.15603	0	0	1.75439	0	0	23.3467	0.673759	0.557823	0	0	0.93617	0	2.92	2.62411	1.24113	0	17.0853	1.430738	2.33333	0	0	0	0	0	0	0	2.479313	2.409629
K18707	21.783295	2.0334994	0	21.901786	4.574946	33.9736151	0	25.0335468	0.25	21.1009491	18.0671357	10.2828837	2.1143396	0	11.2455456	2.392238	0.356881	29.4482305	3.9440057	28.51417	23.566078	0	2.051212	21.9457726	9.656915	0.721278	10.305662	24.456124	4.504391	2.080154	1.742994	2.7452567	8.417673	2.011011	0.3551781	2.865223	2.4195416	5.3443537	0.404531	10.690834951	25.8836812	4.518815	0	13.2039386	13.52496	25.5962453	9.304887	0.035533	5.062428	27.2918016	0.843776	2.642995	0.359712	11.0062994	18.269693	28.5714495	31.624266	28.836575	9.256657	14.438198	19.3999497	42.182917	4.971958	11.1663713	32.0520864	37.5208	16.6919887	6.3855221	35.486572	2.780013	1.187304	0	10.183015	2.31029	22.392291	20.5608547	14.9448137	21.5045175	23.9755146	17.1424028	21.5616111	28.4013693	12.839821	15.0739643	14.3746243	16.113663	26.3189979	13.137054551	19.7160569	19.8253909	24.9699071	22.5883526	11.121379	9.992686	6.4282672	0	0.127226	12.3021358	13.0612845	6.755175	0.7608197	6.588341	10.260985	2.7104511	1.27903	15.8094964	6.1122808	11.9730663	11.2435443	23.755374	14.374268	17.29139	1.3024099	16.3359	0.235358	11.4792571	3.3510293	4.837866
K03190	1.67179	7.708712	0	1.74872	2.611363	0	0	0	0	1.197159	1.471375	0.112613	0.266667	0.00900901	0	0	0	0	0	0	0	0	0	1.53846	0.769231	0.45641	2.6861891	0	0	1.62879	0.436681	1.031531	0	3.270802	0	0	0	0	0	0	0	7.20927	0	0	1.211712	0	0	0	5.96096	0	0	0	0.674174	0.72973	0	0.46997	0.166667	0	0	0.569231	0	0.769231	2.14359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.653153	0.00291121	0.3915272	0.186317	0	0	0.16087	0.456522	0.558974	0	0	0	0.624437	0.681481	0.345345	0	0	0	0.51952	0.348718	1.810715	0.994973	0.644833	0	0.805192	0.655022	2.73846	0	0	0.456706	0	0	0.659159	0	3.169411	0
K03498	16.2017023	18.2522486	2.88018	13.4232549	16.262759	9.7075964	3.60829	15.111002	1.05684	13.716034	15.2637099	22.6280539	18.155886	1.686672	8.8353008	4.2489928	0	16.2967628	7.2585947	28.81125	16.853457	8.24444	5.286745	17.2737809	20.9588359	3.4929312	10.933317	11.6934273	11.2060841	1.400797	6.30108	19.1700205	16.0341123	10.9266647	5.58176	3.14759	4.7367997	4.7323096	15.618962	13.2732518	18.7939532	27.1206799	8.590387	14.8283245	15.1721713	10.6064034	5.2556885	0	20.8242997	10.58428718	10.227942	12.6953387	12.7459142	25.4071402	22.1867945	10.0990375	29.6523	8.563564	4.1020455	13.929898	9.758348	10.2289244	7.610208	15.8878414	27.103662	44.3229063	14.0420861	6.076301	13.0392111	2.4817557	10.4284199	5.32104	20.2804171	17.875043	6.7165927	31.0525378	10.4474313	22.174594	16.27731604	13.6181741	18.091339	33.601802	18.535773	16.7656918	35.856711	19.1804707	21.2435402	12.8003035	24.32800313	28.0609319	10.2430875	36.533289	19.2825688	22.7074001	7.1366412	4.938275	1.844282	4.7684249	3.74528684	20.2240727	2.911244	3.312246	11.2514628	1.649914	1.7326	8.6004721	3.270946	11.3719382	11.6943544	16.4874813	5.685336	13.50173477	0.229886	9.1517847	3.348112	4.642974	6.289265	6.872215
K02439	0	0	0	0	0	0	0	0	0	0.836735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478632	0	0	0	0	0	0	0	0.57265	0	0	0	0	0	1.51282	0	0	0.156463	0	0	2.35897	0	0	0	0	0	0	0	0	0	0	1.61538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504274	2.5641	0	1.02564	0	0	0	4.31624	0	0	0	2.88889	0	0	0.769231
K05548	0	0	0	0	0	0.125945	0	0	1.14277	0	0	0	0	0	0	0	8.807788	0	1.367875	0	0	0.0369437	0.251889	0	0.339487	1.00756	0	0	0	0	0	0.251889	0	0	0	0	3.61816	0	50.76308	0	0	0	0.660028	0.251889	0.481463	1.09068	17.65059	17.262529	1.195151	0.251889	0	0	12.347378	0	0.125945	0	0	0	4.58901	0	0	1.23077	2.547296	0.125945	0	0.251889	0.628044	0	0	0.839696	0	0.50042	0.4371192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45608	0	1.56255	0.125945	3.169689	0	27.25492	1.113258	0	11.132983	2.957364	0	3.143083	0	0	0	5.66598	0	2.394103	0	1.38035	0	0	0.413098
K01495	18.703079	11.388525	0	19.9356374	4	7.6806381	0	14.545475	0	16.034826	14.322572	4.576679	3.12238	0.4809491	6.162165	2.51522	0	4.233893	9.075295	15.12403301	4.405851	0	5.9537	12.190154	17.707447	0.970878	13.841508	27.217612	14.889226	0	0.720307	10.737937	6.659069	48.430176	0	2.0154321	14.1138398	2.60241	2	5.332146	7.989313	14.193434	9.335571	11.551316	5.916682	12.170911	4.780563	0	14.032777	4.266202	7.409958	2.714076	2.780916	10.1203802	15.393271	5.3299237	24.392216	34.471031	6.002456	35.7209469	12.993669	14.3464294	6.598357	8.248635	28.569244	5.559375	9.001697	1.9064489	16.497386	4.0883694	0	0	8.53065	4.80113	29.5497532	24.1412363	2.420382	47.227788	18.98126	7.477333	2.4277413	12.0999756	11.13164	7.690056	27.3686025	9.833842	18.555698	8.374727	8.5175056	11.894845	5.5335697	18.306874	4.369493	10.070277	2.444226	37.931959	7.937362	28.077621	8.795907	23.410246	8.446297	10.392206	22.921818	12.159108	1.693165	84.1623414	4.666085	24.286362	14.780505	12.189355	9.689121	16.620051	7.073821	9.5539663	6.530949	4.766445	5.434288	10.0284333
K07590	0	0	0	0	0	2.34375	0	10.4375	0	1	4.2291603	9.07292	0	0.677083	0.1875	0	0	1.47917	0	0.916667	3.29167	0	0	0	1.072917	2	0	3.718747	2.77083	0	0	0	0	0	0	0	0	0	0	0	0.447917	4.41667	2.83333	0	1	1.604167	0	0	1	0.46875	0	8.78125	0	0	1.67708	0.84375	0	0	0.5	1	0.708333	0.96875	0.572917	3.2500033	0	0	11.10417	0	0	0	0	0	12.13542	0	1.4270833	1.333333	0.583333	0	2.156247	0	1.822917	0	1.11765	0.520833	0	0	0	1.041666	0	0.708333	0	0	0	8.743259	0	0	0	0	0	0	0	3.010413	0.715686	0	0	0	0	0	0	2.01042	0.333333	0	0	0	0	2.797185	0	0
K01057	0.742574	29.32968	0	2.6404486	1.74824	0.721122	0	1.8605483	0	2.012598	5.3560542	1.2041973	0	0	2.95635	0	0.247525	2.505181	0.610189	0.273224	0	1.36612	0	3.433797	1.785229	0	4.573775	13.7651093	4.77194	0	0	28.214986	2.984327	0.546448	0	0.844961	1.021989	0.256014	0	22.9486047	0	37.561166	0	0.567657	4.231	2.02145	0.935484	0	36.088923	0.611111	0	5.612079	0.0462046	13.3386418	4.10811	6.895509	1.912564	2.110524	1.609626	5.24474	0.33557	1.66031	0	3.698393	3.199141	5.674503	2.371754	0.549451	8.185706	0.348185	0	0	1.9703	0	2.2269	5.674477	0.247525	4.470431	7.10212	2.473654	1.16697	0.42054	1.36612	1.609364	0.245875	4.530441	0	1.7276	0.5588023	0.752644	0.511963	1.324028	0.476898	4.5927744	1.16576	0	12.5392	0.832694	0.0528053	1.802863	1.36559	3.2522291	5.937994	0.12204	0	4.4238294	1.885987	5.901886	4.563013	1.2520088	1.01351	2.5669119	0.5646632	0.935644	3.40984	0.4907929	31.2168	1.350837
K01956	11.8120343	0.870717	3.58058	12.2227211	11.903093	20.9808283	2.59359	19.1578951	1.155249	21.1287706	11.4136936	20.6316602	5.895967	3.650478	14.3383573	4.354375	0.630485	25.4277697	7.0247919	22.79498543	10.179409	7.814444	2.8977453	21.3100348	13.809004	4.138988	22.2587	19.06480601	15.6875025	1.162429	2.868842	2.4928111	33.245794	7.2661624	3.17217	3.6957477	6.6873474	7.263141	0.382382	7.96215321	20.4499194	10.2257161	6.936861	11.533435	18.5424927	13.35000879	6.4348067	0	6.863129	8.8464192	9.578915	15.4901833	1.5511454	6.56365	19.390745	11.2518435	18.072538	18.4752778	5.176606	18.060325	11.5387708	7.2436933	8.4858407	12.558809	16.2334119	16.1885541	25.3433383	5.0430533	70.9265851	2.985604	8.413597	5.1124	15.872757	12.7361491	13.064754	17.7202044	21.6185711	18.8650982	16.9716587	21.3787964	24.21093655	42.69796946	19.939955	26.5451861	12.341169	21.9669816	14.1328908	25.0027202	30.7976198	27.5827011	28.024054	19.1325336	15.587766	17.2520889	3.5503575	10.800809	0	10.2692688	5.785216	13.69665	2.1297889	15.5885139	13.14518131	3.0619278	6.793292	9.416375	3.8658079	23.2164934	12.58438299	30.2731125	14.5710531	20.7812049	2.662739	27.542063	0.18018	25.613793	10.5677453	8.1516117
K00990	0.5453284	3.9913919	3.076731	1.3099224	2.99958	0.3297851	1.989489	2.075536	1.469172	1.4538151	2.1575085	1.452402	3.67922	0.24785	0.2310974	3.165939	2.432587	0.5882395	3.360074	0.3882	0.544625	5.0914611	1.724266	2.0537295	2.6653488	1.1712978	1.68755	0.9993962	3.9495704	3.6858723	3.218579	5.2264561	3.612929	3.03182	1.91597	0.3132865	5.536884	6.18446	12.030865	3.3837148	0.9021213	5.3950699	6.129653	2.2417123	3.5728585	1.0214584	8.9281951	5.156203	6.3596661	1.1352703	9.449214	10.4071617	13.0513233	2.4163251	1.3856521	1.7668967	2.3531021	1.2596308	6.044756	1.18802	0.182788	2.8097794	5.4574404	3.621488	0.242059	1.3913043	1.4785292	1.336689	1.0586306	5.1557437	6.299532	4.74584	7.557853	1.59493	0.847934	1.2946239	0.0614251	13.2089394	7.6886808	0.4567558	0	1.3503274	4.4458355	0.3429071	1.891306	2.623063	0.3319289	0.0961538	0.7009838	0.7721956	2.3429109	0.931053	0	5.0104403	8.2201793	8.3688138	10.9176504	1.9793114	8.6147224	2.6566124	18.7791684	9.218579	4.8396383	7.0400211	11.592656	3.940906819	9.8284586	9.0685012	6.877944	4.2816213	9.7269562	4.22635979	15.0104163	0.7400418	14.992412	2.2967504	2.7084394	13.4846228
